ENTREZ_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
64838,0.335767333,7.649208833,4.613357496,9.97E-06,4.97E-05,2.684502323
3198,0.3357495,5.134899083,3.175519529,0.001899809,0.005400276,-2.278023473
54961,0.335716667,7.9073165,6.657062565,8.77E-10,1.01E-08,11.75451061
54938,0.335562667,7.002686833,4.407652224,2.28E-05,0.000104799,1.890154945
3033,0.335359333,8.753186,4.755479609,5.54E-06,2.93E-05,3.248046377
53354,0.33534,6.897265,3.010777194,0.003175643,0.008487649,-2.750737661
23117 /// 728734 /// 728741 /// 100288332,0.335251667,5.530956833,2.620734159,0.009904976,0.022833312,-3.78243396
993,0.335230833,5.652866417,5.812410886,5.16E-08,4.17E-07,7.777138267
283554,0.335115167,4.152283583,2.739521217,0.007088915,0.017096382,-3.481532707
6626,0.335094167,9.418946083,4.03031284,9.80E-05,0.000387077,0.502132927
22948,0.335016333,8.901937333,4.247569351,4.28E-05,0.000184419,1.29009161
80324,0.334886333,7.350730833,4.582686326,1.13E-05,5.57E-05,2.56444298
26769 /// 26770 /// 26774 /// 26802 /// 26806 /// 60674 /// 619498 /// 692196 /// 692197,0.33486225,10.08796546,3.529602866,0.000590397,0.001927091,-1.191065955
813,0.334456833,8.833949917,3.086826298,0.002511201,0.006901465,-2.535186892
84295,0.334440333,6.571114917,7.601549842,7.08E-12,1.25E-10,16.4819044
5104,0.334411333,6.271283,3.70105267,0.000325145,0.001137051,-0.631250283
79833,0.334363,7.434252417,7.275402303,3.84E-11,5.92E-10,14.82153963
283377,0.334302333,7.179564167,5.188200318,8.71E-07,5.46E-06,5.033662171
100506581,0.334217667,6.006284833,4.150194462,6.23E-05,0.000257375,0.933098206
576,0.334086167,5.115556417,5.956871306,2.62E-08,2.25E-07,8.437396654
102659288,0.3340565,4.85229025,2.517951286,0.013116988,0.029156415,-4.033184914
51728,0.333886667,6.695091667,6.119463641,1.21E-08,1.11E-07,9.190939459
3920,0.333843917,10.19511546,3.147030326,0.002079202,0.005844899,-2.361300235
10465,0.333809,9.255268833,5.227076701,7.34E-07,4.67E-06,5.198979389
115353,0.333715,8.343173667,4.188950044,5.37E-05,0.00022614,1.074445876
51001,0.333701167,8.733356583,4.578688284,1.15E-05,5.65E-05,2.548834335
79682,0.333631833,5.720393083,3.683889671,0.000345456,0.001198367,-0.688246734
83752 /// 100507577,0.333484333,8.369242583,5.006324429,1.92E-06,1.11E-05,4.270752217
80731,0.3332875,4.87923325,2.881538032,0.004687224,0.01192256,-3.106408017
643641,0.333151667,7.466739,2.613634804,0.0101016,0.023230283,-3.800041879
8350 /// 8351 /// 8352 /// 8353 /// 8354 /// 8355 /// 8356 /// 8357 /// 8358 /// 8968,0.333008333,5.162060833,4.040155411,9.45E-05,0.000374405,0.537156041
123099,0.332929167,6.673861417,4.11086839,7.23E-05,0.000294389,0.790675428
4647,0.332846167,6.11826075,6.743953195,5.69E-10,6.80E-09,12.17839254
4157,0.3327475,6.36982375,4.52666293,1.42E-05,6.82E-05,2.346597666
10198,0.332711083,5.775804208,4.448365884,1.94E-05,9.05E-05,2.045326615
219,0.332633083,6.775346042,4.502799696,1.56E-05,7.43E-05,2.254381147
51499,0.332626167,9.59887625,5.408125489,3.28E-07,2.25E-06,5.978926002
8089,0.332548833,6.51184125,2.561162479,0.011667415,0.026319351,-3.928860684
51702,0.3325135,6.148185083,3.216476249,0.001667007,0.004819933,-2.157194094
92579,0.3324755,9.166910917,4.440395673,2.00E-05,9.32E-05,2.014869263
26775,0.332383,4.699309833,3.721904796,0.000301991,0.001067235,-0.561719719
9802 /// 102723983,0.332284333,6.1336515,3.830049286,0.00020494,0.000754736,-0.196181502
100130275,0.332206417,6.124866292,4.236909506,4.46E-05,0.000191517,1.250711829
100289092,0.33219,5.703522,6.084172666,1.43E-08,1.30E-07,9.026469799
79639,0.332085583,8.004685875,4.791121962,4.78E-06,2.55E-05,3.39120931
57673,0.3319805,7.019934083,4.557178338,1.25E-05,6.11E-05,2.465022107
3141,0.3319,6.53527225,6.962297731,1.90E-10,2.50E-09,13.2541895
58516,0.331897333,8.460213167,2.339239778,0.020970754,0.04360984,-4.447583829
3112,0.331893417,6.656587958,4.819261329,4.25E-06,2.29E-05,3.504746506
90550,0.331792167,8.87390925,4.62011071,9.70E-06,4.85E-05,2.711012204
10636,0.331768667,6.933770833,5.141222875,1.07E-06,6.58E-06,4.834938526
6878,0.331740167,8.82642725,5.027850218,1.75E-06,1.02E-05,4.360128401
55615,0.33165675,7.247960875,5.165991185,9.60E-07,5.96E-06,4.93957035
440944,0.331612833,6.242315167,3.39036721,0.000944531,0.002924624,-1.629807284
114821,0.3315325,5.277350583,2.640071652,0.009386791,0.021792614,-3.734257081
29889,0.331476167,8.834154083,4.2592131,4.09E-05,0.000177001,1.333189499
10263,0.331468,9.192277,3.614463601,0.000440532,0.001486489,-0.91664368
51727,0.331356,10.4053425,3.567915994,0.000517595,0.001710728,-1.067820743
29093,0.3313305,9.068135417,4.864890982,3.50E-06,1.92E-05,3.689804243
79183,0.331221583,7.394160208,5.556381675,1.68E-07,1.22E-06,6.629545651
3336,0.331128833,9.881255583,3.141200715,0.002117797,0.005943468,-2.378262464
100506100,0.331127333,7.406965833,4.415071668,2.22E-05,0.000102182,1.918356234
100289230,0.330976167,5.26341275,4.107281664,7.33E-05,0.00029798,0.777736473
255812 /// 727956,0.330703,10.27701133,5.651549283,1.09E-07,8.30E-07,7.052640931
80755 /// 100885848 /// 100885850,0.330635,7.941860667,5.729984121,7.56E-08,5.95E-07,7.404457694
100874016,0.330591333,5.076144,6.248766412,6.49E-09,6.27E-08,9.797733001
65010 /// 102465495,0.330590167,6.210964417,4.986851596,2.09E-06,1.20E-05,4.190115765
7639,0.33054825,6.445578042,5.149321217,1.03E-06,6.37E-06,4.869114164
10797,0.330513667,7.467191417,3.322078232,0.001183574,0.003566009,-1.839671788
100124700,0.330471833,3.72452525,3.780513966,0.000244994,0.000886866,-0.364637389
4176,0.330390167,8.822012333,3.484236458,0.000689072,0.002210911,-1.335602474
60491,0.33034,8.716982167,4.289636148,3.63E-05,0.000159401,1.446205884
51538,0.329974083,8.967749125,6.241360239,6.73E-09,6.48E-08,9.762802266
90141,0.32993425,5.162356375,5.518238731,2.00E-07,1.44E-06,6.46115518
100287902,0.329898333,6.4106355,5.334465711,4.56E-07,3.03E-06,5.659631464
374882,0.329862667,10.25250633,4.329210746,3.11E-05,0.000138749,1.594099522
80255,0.3297315,4.734740583,3.597214267,0.00046773,0.001566667,-0.972849897
3481 /// 723961,0.329626167,6.800245083,2.783279411,0.006250464,0.015313988,-3.367721579
122769,0.329580167,7.095327333,5.466088821,2.53E-07,1.78E-06,6.232044033
1748,0.329543,4.998724667,5.505592911,2.11E-07,1.51E-06,6.405479106
4869,0.329381667,11.4888325,4.287305996,3.67E-05,0.0001606,1.437528896
135293,0.329272833,8.138542583,3.719729214,0.000304331,0.001074813,-0.56898858
6694,0.329269167,5.978696083,3.364599952,0.001028847,0.003153122,-1.709409783
8602,0.3292585,8.10662875,4.423732034,2.14E-05,9.91E-05,1.951317399
57403,0.329213583,8.824189042,3.572724357,0.000509081,0.001685304,-1.052277314
25895,0.3291935,7.742675417,3.469730554,0.000723767,0.002310372,-1.381496458
55776,0.3291875,6.923602417,4.239849836,4.41E-05,0.000189609,1.261566752
7374,0.329095333,7.723135333,3.830911416,0.000204302,0.000753018,-0.193234446
4715,0.328908333,11.89883917,6.102401602,1.31E-08,1.20E-07,9.111361532
84904,0.328874,4.9887535,6.900888036,2.59E-10,3.30E-09,12.95012572
1841,0.328820833,6.319437083,4.397830909,2.37E-05,0.000108509,1.852876699
55173,0.328511,7.927412833,2.837339627,0.005339785,0.013364122,-3.224931726
84967,0.328244333,8.869545,4.786582025,4.87E-06,2.60E-05,3.372933644
53938,0.328242,9.541393167,3.99424482,0.000112146,0.000436746,0.374347381
91181,0.3282385,4.184116583,3.821247872,0.000211569,0.000777056,-0.226238103
134548,0.328199,4.4313255,3.432268209,0.000821121,0.002584193,-1.499295566
84300,0.328093,5.503078667,6.683359583,7.69E-10,8.99E-09,11.88253365
4920,0.328032667,5.440807833,3.119472124,0.002267589,0.006319403,-2.441250408
94103,0.32783475,8.225607458,2.936228324,0.003981155,0.010354695,-2.957545752
7738,0.327822167,7.44846575,2.962464408,0.003678386,0.009661392,-2.885273594
81691,0.327488917,6.156755708,4.801239206,4.58E-06,2.45E-05,3.431978796
11311,0.327414833,7.448608667,7.121139726,8.46E-11,1.20E-09,14.04586189
2802,0.3273545,7.612911583,6.766893327,5.07E-10,6.12E-09,12.2907137
8662,0.327268333,7.959751333,3.249083528,0.001500968,0.004396796,-2.060066858
55146,0.327260417,6.936847875,6.282490141,5.51E-09,5.41E-08,9.95705305
29899,0.327079333,7.112199167,2.563749498,0.011585379,0.026175436,-3.922564376
1942,0.3269885,10.72771908,2.563610292,0.01158978,0.026179311,-3.922903322
647219,0.326969667,5.390846333,4.004600603,0.0001079,0.000421863,0.410947254
8697,0.32693775,7.048004708,4.165145489,5.88E-05,0.00024511,0.987510817
130399,0.326718667,4.999206,3.988950178,0.000114378,0.000444805,0.355662801
84286,0.326692167,7.423989417,5.662780785,1.03E-07,7.91E-07,7.102848659
55586,0.326399833,6.114605083,5.794236533,5.61E-08,4.50E-07,7.694708583
55127,0.3262355,6.92396575,4.778997784,5.03E-06,2.67E-05,3.342429242
10801,0.326160917,7.841674125,3.688212227,0.00034023,0.001183072,-0.673911845
1537,0.3261095,9.969068917,4.207171322,5.00E-05,0.000212372,1.141239495
84725,0.326085417,5.545025042,6.961473804,1.90E-10,2.51E-09,13.25010237
79258,0.325950333,7.214614167,3.012389249,0.003160017,0.00845024,-2.746216327
3948,0.325817667,5.848825333,4.873302161,3.38E-06,1.86E-05,3.724044525
10505,0.325626167,7.30817475,4.256874144,4.13E-05,0.000178475,1.324525167
51255,0.325616667,11.17180333,6.044278712,1.73E-08,1.54E-07,8.841151818
25917,0.325591,7.28737625,5.071983503,1.45E-06,8.62E-06,4.544149742
94134,0.325385167,8.187283417,3.048763771,0.002825748,0.007642093,-2.643644998
93100,0.325366833,8.690609917,2.9554035,0.003757714,0.009834334,-2.904778808
873,0.325345667,9.017971333,3.09448596,0.002451958,0.006764993,-2.513222189
92856,0.3252975,9.36026875,5.064650441,1.49E-06,8.87E-06,4.513501205
23512 /// 440423,0.3251905,7.961816917,4.626184431,9.46E-06,4.74E-05,2.73487779
92558,0.325124417,6.276517958,6.128168913,1.16E-08,1.07E-07,9.231585793
8565,0.325093833,8.658649083,3.200773775,0.001752929,0.005031793,-2.203673257
10953,0.32508,8.7525745,5.534717091,1.85E-07,1.34E-06,6.533818455
11247,0.324985,5.968585833,5.346566119,4.32E-07,2.89E-06,5.711899502
64960,0.32485625,7.952998958,6.00900419,2.05E-08,1.80E-07,8.677831689
6838,0.324750333,7.848441333,5.610208697,1.31E-07,9.84E-07,6.868335103
79879,0.324729333,6.305001667,4.962511901,2.31E-06,1.32E-05,4.089615514
1261,0.324723667,4.081655667,3.51280891,0.000625261,0.002029085,-1.244748396
7464,0.324647,7.3348055,3.286606534,0.001329032,0.003956175,-1.947282735
23650,0.324630167,6.76683225,2.361394639,0.019812002,0.041460238,-4.397715032
10954 /// 102465667,0.324578667,9.4775475,4.131888055,6.68E-05,0.000273815,0.866673468
25926,0.3243335,9.47738125,4.701347787,6.94E-06,3.59E-05,3.032014442
114825,0.324148333,7.1128325,5.341944421,4.41E-07,2.94E-06,5.691927373
6895,0.324137167,7.770712417,6.36218079,3.74E-09,3.83E-08,10.33523336
7978,0.324061167,6.14642725,3.615498767,0.000438948,0.001481831,-0.913263765
545,0.324031333,7.065764167,3.684520865,0.000344688,0.001195912,-0.68615434
10734,0.323669,6.702363,5.234968323,7.09E-07,4.52E-06,5.232632205
51000,0.32366475,7.671004042,5.400260833,3.40E-07,2.33E-06,5.944707808
100652772,0.3236305,8.116575917,2.909142767,0.004317621,0.011101803,-3.03157386
10038,0.323553167,8.403502583,4.205156969,5.04E-05,0.000213903,1.133844915
80206,0.3235415,5.540519083,2.471738792,0.014843785,0.032450756,-4.142986936
101927929,0.323458167,6.188110417,8.275010219,2.01E-13,4.81E-12,19.98514092
7569,0.32339825,6.762722708,5.273490756,5.98E-07,3.88E-06,5.397361297
81609,0.32332275,8.376151292,3.4983302,0.000656867,0.002119078,-1.29086299
727957,0.323146917,5.089251375,5.273283516,5.99E-07,3.88E-06,5.396473086
80307,0.323093167,5.76173625,5.359176296,4.09E-07,2.74E-06,5.76644674
79922,0.323080833,6.914567917,7.595152357,7.32E-12,1.28E-10,16.44908608
84816,0.323033667,6.252439667,4.179454445,5.57E-05,0.000233541,1.039723376
57157,0.323004667,5.452301,2.372888082,0.01923346,0.040419641,-4.371675539
55897,0.322614167,6.722969583,5.795647602,5.58E-08,4.48E-07,7.701103306
11243,0.322604167,9.184636417,4.593332586,1.08E-05,5.35E-05,2.606053286
100507297,0.322477,6.895799,3.576548446,0.000502404,0.001665722,-1.039903574
6637,0.322370333,11.4707315,4.664681845,8.08E-06,4.12E-05,2.88665246
55262,0.322341333,7.6311255,5.5135445,2.04E-07,1.46E-06,6.440478922
402778,0.322299833,6.639661917,4.399931585,2.35E-05,0.000107744,1.860845083
113451,0.322277667,6.896999,6.734257751,5.97E-10,7.10E-09,12.1309722
6666,0.32215675,5.768273458,5.142111657,1.07E-06,6.56E-06,4.838687584
81892,0.322129167,10.84290792,3.808578857,0.00022147,0.00081002,-0.26940746
153396,0.322018833,6.09652925,4.403612684,2.32E-05,0.000106382,1.87481502
5033,0.3217565,6.844941083,7.057091229,1.17E-10,1.62E-09,13.72576044
207063,0.32175125,7.578323792,5.674763642,9.76E-08,7.52E-07,7.156478408
9746,0.321680833,7.655291417,4.243434845,4.35E-05,0.000187214,1.274809179
85352,0.321495083,5.457568625,4.148974269,6.26E-05,0.000258431,0.928663903
79228,0.3214655,7.48159275,4.509732753,1.52E-05,7.24E-05,2.281137499
89941,0.321446,8.323646333,4.392953408,2.42E-05,0.00011049,1.834385708
55298,0.321416333,7.321065333,6.945764524,2.06E-10,2.69E-09,13.17221475
3229,0.321353833,4.673421417,5.13448406,1.10E-06,6.76E-06,4.806526329
2030,0.321303583,7.950792292,2.672951257,0.008561668,0.020113897,-3.651619016
79924,0.321175667,7.470764167,5.996773436,2.17E-08,1.90E-07,8.621322847
10811,0.321155333,7.5503345,5.803665767,5.37E-08,4.33E-07,7.737456805
51451,0.320963,8.910160333,4.905540153,2.95E-06,1.64E-05,3.855644273
79657,0.32085225,6.644826375,2.517170481,0.013144603,0.029211861,-4.035055331
51686,0.320796667,5.80219675,5.528249309,1.91E-07,1.38E-06,6.505282715
25966,0.320716,8.766587,3.511605133,0.000627833,0.002036601,-1.248588321
79033,0.320511,8.236095667,3.247409045,0.001509104,0.004419447,-2.065074645
256643,0.320464833,6.394014917,2.572696836,0.011305634,0.02561151,-3.900744384
100506922,0.320461,6.2570145,2.287947628,0.023885563,0.048808572,-4.561389711
222,0.320430333,4.81438925,3.686475681,0.00034232,0.001189103,-0.679672358
10101,0.320353667,7.984492167,5.860148375,4.13E-08,3.40E-07,7.994335287
83463,0.320271333,8.0489135,5.208335368,7.97E-07,5.03E-06,5.119187116
91355,0.3202355,6.072070583,4.371474343,2.64E-05,0.000119469,1.753133315
10245,0.3201625,7.287657583,6.958277027,1.94E-10,2.54E-09,13.23424653
113220,0.320124333,6.987608,4.68233957,7.51E-06,3.86E-05,2.956558477
10406,0.320107833,5.589412917,4.251257442,4.22E-05,0.000181978,1.303733213
283871,0.319923417,7.416899875,6.350204243,3.97E-09,4.03E-08,10.2782465
7172,0.319895,7.473765167,5.357202504,4.12E-07,2.76E-06,5.75790361
54468,0.319874333,8.487592167,5.093920208,1.31E-06,7.92E-06,4.636004779
284266,0.319795833,6.972736083,2.520383757,0.013031291,0.028995386,-4.027354588
6862,0.319750167,6.52948625,7.87134732,1.72E-12,3.43E-11,17.87429663
84916,0.319731667,9.288046167,3.974488725,0.000120692,0.000467919,0.304725578
10855,0.319522417,6.615887958,2.780337919,0.006303859,0.015427531,-3.375421853
29886 /// 102465503,0.319521583,7.415644375,4.643155711,8.82E-06,4.46E-05,2.801678889
5228,0.319445583,7.849142375,2.460562106,0.015290747,0.0332584,-4.169267423
26292 /// 81025 /// 100527950,0.319436417,6.778315792,4.774496018,5.12E-06,2.72E-05,3.324338317
90,0.31928,9.716287167,2.858114967,0.005023345,0.012664873,-3.169418953
64949,0.319233083,7.454699292,7.681615686,4.66E-12,8.50E-11,16.89343088
113235,0.31913325,6.914661458,5.156430851,1.00E-06,6.19E-06,4.899145578
3691,0.3191005,6.20903475,2.881071866,0.004693708,0.011934181,-3.107666428
155382,0.318965167,6.76520025,5.916455028,3.17E-08,2.68E-07,8.251778772
102724880,0.318923667,5.955644833,4.046744351,9.22E-05,0.000366169,0.560637914
51081,0.3188085,9.40818525,4.477335973,1.73E-05,8.15E-05,2.156361517
159090,0.318779167,8.556896917,3.235803216,0.001566638,0.004565326,-2.099724106
5708,0.318703,10.0036885,5.010004189,1.89E-06,1.10E-05,4.286013057
57505,0.318700667,7.29496,4.614048097,9.94E-06,4.96E-05,2.687212051
55285,0.318663917,6.450014375,4.56047516,1.24E-05,6.04E-05,2.477849983
5189,0.318306417,7.004031958,3.288072882,0.001322702,0.003941086,-1.94285333
55775,0.318266333,6.9591005,3.923961874,0.000145469,0.000554033,0.127872188
9274,0.318176667,9.810824833,4.936473746,2.59E-06,1.46E-05,3.982460635
57822,0.3180615,5.81351875,4.609964901,1.01E-05,5.03E-05,2.671194828
100293516,0.318034833,7.00154525,3.070080085,0.002645369,0.007220312,-2.58304632
100131043,0.318001667,6.356247167,3.593150989,0.000474364,0.001585792,-0.986058446
101927507,0.317744833,6.22729375,4.658365547,8.29E-06,4.22E-05,2.861690906
65094,0.317735,6.8449045,6.16100689,9.90E-09,9.22E-08,9.385181606
84273,0.317649833,8.858887917,4.957602951,2.36E-06,1.34E-05,4.069385291
642587,0.317628833,4.96007325,2.717274793,0.007553275,0.018059022,-3.538783864
5383,0.317527167,5.322645583,2.398498952,0.017997771,0.038167415,-4.313238141
6199,0.317449167,7.609039583,4.282618623,3.74E-05,0.000163334,1.42008459
6647,0.317101667,12.41604417,4.954719496,2.39E-06,1.36E-05,4.05750846
1984,0.317088667,8.572196,2.892727018,0.004534051,0.011588844,-3.076150325
11135,0.317075333,8.605486333,2.471943673,0.014835701,0.032436325,-4.142504181
9820,0.3169985,6.94361025,4.792491518,4.75E-06,2.54E-05,3.396724806
83590,0.316958167,7.79654775,4.634047978,9.16E-06,4.61E-05,2.765808567
353500,0.316870333,5.771578667,3.196408929,0.001777535,0.005091737,-2.216559144
7737,0.316614667,8.940127167,5.37459355,3.81E-07,2.58E-06,5.833243147
3884,0.316503333,5.889176333,5.512892118,2.05E-07,1.47E-06,6.437606259
10481,0.316222,5.638974167,3.652901457,0.000385204,0.001320954,-0.790620453
79090,0.3160555,8.701086583,4.547745617,1.30E-05,6.32E-05,2.428355637
100505710,0.316038667,6.314809167,6.349635713,3.98E-09,4.04E-08,10.27554264
84515,0.31588575,5.521958375,5.224072341,7.44E-07,4.73E-06,5.186176045
57798,0.3158775,8.148369583,2.784207288,0.006233707,0.015284913,-3.365291089
9170,0.315838333,7.209263333,5.982227094,2.32E-08,2.02E-07,8.5541959
60686,0.315552,6.043749167,4.624586615,9.52E-06,4.77E-05,2.728597345
3652,0.315480333,6.314165667,3.622996032,0.000427637,0.001447776,-0.888761317
55199,0.315454833,6.794099083,4.948313904,2.46E-06,1.39E-05,4.031140385
10456,0.315357583,8.526634708,8.555981501,4.45E-14,1.22E-12,21.47114878
26354 /// 100113381,0.315202667,9.688711667,3.651085136,0.000387663,0.00132713,-0.796599493
10654,0.315200833,9.20400525,4.3981964,2.37E-05,0.000108375,1.854262898
112939,0.314945917,7.748627458,6.34671937,4.04E-09,4.09E-08,10.26167472
10084,0.3148465,8.76395375,4.909392046,2.90E-06,1.62E-05,3.871406802
7137,0.314572,6.4599465,3.447093047,0.00078121,0.002472456,-1.452804554
5025,0.314565667,9.238967167,2.641616069,0.00934648,0.021717463,-3.730395771
79837,0.31447,9.453434333,3.538020575,0.000573619,0.001878493,-1.164080326
10838,0.314349083,8.309803458,3.638597542,0.000404977,0.001379925,-0.837642293
23463,0.3143275,8.542065583,5.743233643,7.11E-08,5.61E-07,7.464160765
81533,0.314307167,6.001696917,3.23251619,0.001583301,0.00461204,-2.109518688
1632,0.314191167,8.81602925,4.52350704,1.44E-05,6.90E-05,2.334382322
1340,0.31408,11.23841,5.009494463,1.89E-06,1.10E-05,4.283898662
5432,0.313981333,9.586730833,3.718132255,0.00030606,0.001080396,-0.574322053
27297,0.313946833,7.63540825,6.241065374,6.74E-09,6.48E-08,9.761411987
146330,0.313946417,6.123597208,3.29604355,0.001288783,0.003852615,-1.918747477
200879,0.313902167,7.66165575,2.453611861,0.015574704,0.033798745,-4.185555725
90231 /// 102724984,0.313883167,9.751843417,5.814105446,5.12E-08,4.14E-07,7.784831288
9568,0.313785083,5.311047625,5.008577248,1.90E-06,1.10E-05,4.280094321
5211,0.313770333,8.968829833,3.87769802,0.000172348,0.000645685,-0.032526959
84918,0.313651833,9.64149425,3.583210259,0.00049097,0.001633257,-1.018322219
150759,0.313464,5.153898,3.713666368,0.000310945,0.001094814,-0.589227442
8572,0.313452,6.877384333,4.957769376,2.36E-06,1.34E-05,4.070070928
